XFe;20;30;40;50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200;210;220;230;240;250;260;270;280;290;300;310;320;330;340;350;360;370;380;390;400;410;420;430;440;450;460;470;480;490;500;510;520;530;540;550;560;570;580;590;600;610;620;630;640;650;660;670;680;690;700;710;720;730;740;750;760;770;780;790;800;810;820;830;840;850;860;870;880;890;900;910;920;930;940;950;960;970;980;990;1000
0;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001;0.00001
0.224;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.225;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.226;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.227;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.228;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.229;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.23;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.231;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.232;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.233;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.234;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.235;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.236;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.237;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.238;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.239;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.24;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.241;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999;0.0001999
0.242;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081;0.000309081
0.243;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098;0.000529098
0.244;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692;0.000859692
0.245;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183;0.001342183
