0.009;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06;1.79E-06
0.01;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06;2.04E-06
0.011;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06;2.30E-06
0.012;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06;2.57E-06
0.013;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06;2.85E-06
0.014;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06;3.14E-06
0.015;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06;3.45E-06
0.016;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06;3.77E-06
0.017;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06;4.10E-06
0.018;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06;4.45E-06
0.019;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06;4.81E-06
